,filter_interaction,example_no,motif1,motif1_qval,motif2,motif2_qval,mean_distance,mean_distance_bg,num_obs,num_obs_bg,pval,adjusted_pval,TF1,TF2,TF_Interaction,TF1_Family,TF2_Family,Family_Interaction
613,filter130$\longleftrightarrow$filter174,17528,M0891_1.02,0.040161,M1007_1.02,0.0111757,402.0,36.0,285.0,396.0,1.5475155320658855e-14,1.4236248377357556e-13,TLX2,HOXA11,TLX2$\longleftrightarrow$HOXA11,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
614,filter130$\longleftrightarrow$filter178,17532,M0891_1.02,0.040161,M0105_1.02,0.0368381,12.0,120.0,100.0,356.0,4.4885216321769106e-05,6.361070505440384e-05,TLX2,ARID3B,TLX2$\longleftrightarrow$ARID3B,Homeodomain,ARID/BRIGHT,Homeodomain$\longleftrightarrow$ARID/BRIGHT
615,filter130$\longleftrightarrow$filter180,17534,M0891_1.02,0.040161,M1592_1.02,0.00075889,36.0,378.0,188.0,426.0,2.5362929172858963e-07,5.586865298076822e-07,TLX2,SOX3,SOX3$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
616,filter130$\longleftrightarrow$filter181,17535,M0891_1.02,0.040161,M1605_1.02,8.283969999999999e-05,54.0,342.0,150.0,419.0,2.515754700705114e-07,5.545462058410234e-07,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
617,filter130$\longleftrightarrow$filter183,17537,M0891_1.02,0.040161,M1605_1.02,0.000761008,30.0,282.0,249.0,411.0,1.7843283387943545e-10,8.033263228263692e-10,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
618,filter130$\longleftrightarrow$filter187,17541,M0891_1.02,0.040161,M0607_1.02,0.00286974,372.0,276.0,186.0,305.0,1.1743985030280245e-11,6.858918229611379e-11,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
619,filter130$\longleftrightarrow$filter189,17543,M0891_1.02,0.040161,M1605_1.02,0.0375479,126.0,156.0,195.0,268.0,3.4074625250994916e-08,9.317829224563303e-08,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
620,filter130$\longleftrightarrow$filter192,17546,M0891_1.02,0.040161,M0436_1.02,0.0083946,504.0,168.0,133.0,365.0,3.936292245856768e-06,6.6187100996101925e-06,TLX2,ZNF35,TLX2$\longleftrightarrow$ZNF35,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
621,filter130$\longleftrightarrow$filter195,17549,M0891_1.02,0.040161,M4604_1.02,0.0263842,264.0,186.0,270.0,175.0,8.438533632128196e-07,1.6348053895961074e-06,TLX2,ZNF263,TLX2$\longleftrightarrow$ZNF263,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
622,filter130$\longleftrightarrow$filter196,17550,M0891_1.02,0.040161,M1605_1.02,0.0329541,186.0,12.0,150.0,367.0,1.1018622549713419e-09,4.1505651568920504e-09,TLX2,SOX1,SOX1$\longleftrightarrow$TLX2,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
623,filter130$\longleftrightarrow$filter197,17551,M0891_1.02,0.040161,M1110_1.02,0.00768872,276.0,162.0,281.0,428.0,4.344475096206076e-09,1.4315180363585856e-08,TLX2,HHEX,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
624,filter130$\longleftrightarrow$filter199,17553,M0891_1.02,0.040161,M0607_1.02,0.039024500000000004,150.0,192.0,202.0,410.0,2.6302321966136674e-10,1.1484264858465436e-09,TLX2,KDM2B,TLX2$\longleftrightarrow$KDM2B,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
625,filter131$\longleftrightarrow$filter133,17555,M0424_1.02,0.0111822,M0609_1.02,0.00486299,6.0,132.0,383.0,380.0,1.01098297359774e-32,5.363264674936009e-30,SNAI3,DNMT1,SNAI3$\longleftrightarrow$DNMT1,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
626,filter131$\longleftrightarrow$filter135,17557,M0424_1.02,0.0111822,M1110_1.02,0.027917599999999997,102.0,138.0,316.0,359.0,1.895692751777385e-09,6.810372493123495e-09,SNAI3,HHEX,HHEX$\longleftrightarrow$SNAI3,C2H2 ZF,Homeodomain,Homeodomain$\longleftrightarrow$C2H2 ZF
627,filter131$\longleftrightarrow$filter138,17560,M0424_1.02,0.0111822,M0607_1.02,0.047259300000000004,192.0,252.0,324.0,377.0,4.975497218730121e-16,5.843914260966042e-15,SNAI3,KDM2B,SNAI3$\longleftrightarrow$KDM2B,C2H2 ZF,CxxC,CxxC$\longleftrightarrow$C2H2 ZF
628,filter131$\longleftrightarrow$filter160,17582,M0424_1.02,0.0111822,M1605_1.02,0.013323500000000002,12.0,408.0,240.0,379.0,5.0352783783627995e-06,8.364974466768679e-06,SNAI3,SOX1,SOX1$\longleftrightarrow$SNAI3,C2H2 ZF,Sox,Sox$\longleftrightarrow$C2H2 ZF
629,filter131$\longleftrightarrow$filter161,17583,M0424_1.02,0.0111822,M4459_1.02,0.0224206,114.0,114.0,311.0,276.0,1.8074078791966828e-08,5.244283755226109e-08,SNAI3,EGR1,EGR1$\longleftrightarrow$SNAI3,C2H2 ZF,C2H2 ZF,C2H2 ZF$\longleftrightarrow$C2H2 ZF
630,filter133$\longleftrightarrow$filter135,17690,M0609_1.02,0.00486299,M1110_1.02,0.027917599999999997,156.0,120.0,409.0,302.0,9.707909553151656e-26,8.902196165291347e-24,DNMT1,HHEX,HHEX$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
631,filter133$\longleftrightarrow$filter137,17692,M0609_1.02,0.00486299,M0891_1.02,0.0210576,270.0,432.0,141.0,282.0,9.739407022822844e-19,1.7033259644859952e-17,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
632,filter133$\longleftrightarrow$filter138,17693,M0609_1.02,0.00486299,M0607_1.02,0.047259300000000004,240.0,60.0,410.0,322.0,1.0116153707213967e-36,1.6099858625031034e-33,DNMT1,KDM2B,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
633,filter133$\longleftrightarrow$filter139,17694,M0609_1.02,0.00486299,M1605_1.02,0.00567516,318.0,90.0,216.0,288.0,1.8236637506942709e-19,3.5180131627029476e-18,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
634,filter133$\longleftrightarrow$filter140,17695,M0609_1.02,0.00486299,M1605_1.02,8.50604e-05,30.0,78.0,184.0,377.0,3.390899829563401e-21,8.994361797916921e-20,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
635,filter133$\longleftrightarrow$filter142,17697,M0609_1.02,0.00486299,M0891_1.02,0.022808900000000003,132.0,156.0,100.0,315.0,1.097540513092639e-11,6.433649085034752e-11,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
636,filter133$\longleftrightarrow$filter143,17698,M0609_1.02,0.00486299,M0632_1.02,0.016274200000000003,66.0,264.0,208.0,368.0,5.9828578922675e-24,2.9213784125091525e-22,DNMT1,DMRTA2,DMRTA2$\longleftrightarrow$DNMT1,CxxC,DM,DM$\longleftrightarrow$CxxC
637,filter133$\longleftrightarrow$filter144,17699,M0609_1.02,0.00486299,M0607_1.02,0.0492292,360.0,6.0,408.0,329.0,1.7669849347843118e-30,5.113011861289513e-28,DNMT1,KDM2B,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
638,filter133$\longleftrightarrow$filter145,17700,M0609_1.02,0.00486299,M1605_1.02,0.0305676,336.0,288.0,105.0,236.0,6.537194552468054e-12,3.9861858736601187e-11,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
639,filter133$\longleftrightarrow$filter148,17703,M0609_1.02,0.00486299,M0610_1.02,0.0105344,300.0,54.0,365.0,301.0,4.383118515913385e-36,4.6504887453841016e-33,DNMT1,TET1,DNMT1$\longleftrightarrow$TET1,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
640,filter133$\longleftrightarrow$filter151,17706,M0609_1.02,0.00486299,M1507_1.02,0.00163482,24.0,84.0,325.0,332.0,8.497338420534613e-32,3.3808785240702084e-29,DNMT1,LCOR,DNMT1$\longleftrightarrow$LCOR,CxxC,Pipsqueak,CxxC$\longleftrightarrow$Pipsqueak
641,filter133$\longleftrightarrow$filter156,17711,M0609_1.02,0.00486299,M0607_1.02,0.00239131,162.0,120.0,275.0,348.0,3.67280785922914e-24,1.9814487145637885e-22,DNMT1,KDM2B,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
642,filter133$\longleftrightarrow$filter159,17714,M0609_1.02,0.00486299,M0607_1.02,0.0061845,186.0,180.0,230.0,253.0,4.699837829622153e-20,1.0039989135360615e-18,DNMT1,KDM2B,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
643,filter133$\longleftrightarrow$filter160,17715,M0609_1.02,0.00486299,M1605_1.02,0.013323500000000002,12.0,96.0,293.0,326.0,6.0575235697645005e-24,2.9213784125091525e-22,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
644,filter133$\longleftrightarrow$filter161,17716,M0609_1.02,0.00486299,M4459_1.02,0.0224206,30.0,180.0,394.0,242.0,2.553652105146284e-18,4.189832294165269e-17,DNMT1,EGR1,DNMT1$\longleftrightarrow$EGR1,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
645,filter133$\longleftrightarrow$filter165,17720,M0609_1.02,0.00486299,M0891_1.02,0.033438199999999994,474.0,384.0,140.0,310.0,3.3175909055243325e-17,4.693285267681757e-16,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
646,filter133$\longleftrightarrow$filter166,17721,M0609_1.02,0.00486299,M0891_1.02,0.00381039,156.0,66.0,313.0,382.0,1.9669543827458293e-21,5.491943684456119e-20,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
647,filter133$\longleftrightarrow$filter170,17725,M0609_1.02,0.00486299,M1592_1.02,0.00168537,48.0,66.0,218.0,295.0,3.6427651939847046e-20,7.94172713181734e-19,DNMT1,SOX3,SOX3$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
648,filter133$\longleftrightarrow$filter172,17727,M0609_1.02,0.00486299,M1605_1.02,0.000319962,54.0,180.0,197.0,275.0,1.723771745731484e-18,2.8877712982438486e-17,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
649,filter133$\longleftrightarrow$filter173,17728,M0609_1.02,0.00486299,M0607_1.02,0.00901742,36.0,150.0,328.0,318.0,1.1841920374877845e-32,5.3846903647480256e-30,DNMT1,KDM2B,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
650,filter133$\longleftrightarrow$filter174,17729,M0609_1.02,0.00486299,M1007_1.02,0.0111757,450.0,12.0,315.0,343.0,1.971429703718561e-29,4.429288336971908e-27,DNMT1,HOXA11,DNMT1$\longleftrightarrow$HOXA11,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
651,filter133$\longleftrightarrow$filter178,17733,M0609_1.02,0.00486299,M0105_1.02,0.0368381,492.0,126.0,102.0,314.0,1.0048178088250943e-12,6.863380011781707e-12,DNMT1,ARID3B,ARID3B$\longleftrightarrow$DNMT1,CxxC,ARID/BRIGHT,ARID/BRIGHT$\longleftrightarrow$CxxC
652,filter133$\longleftrightarrow$filter180,17735,M0609_1.02,0.00486299,M1592_1.02,0.00075889,72.0,204.0,201.0,370.0,6.50043894180969e-19,1.1494942862100137e-17,DNMT1,SOX3,SOX3$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
653,filter133$\longleftrightarrow$filter181,17736,M0609_1.02,0.00486299,M1605_1.02,8.283969999999999e-05,42.0,18.0,162.0,365.0,7.095182390926554e-23,2.5958581092320944e-21,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
654,filter133$\longleftrightarrow$filter183,17738,M0609_1.02,0.00486299,M1605_1.02,0.000761008,42.0,84.0,273.0,358.0,2.0873177836813888e-29,4.429288336971908e-27,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
655,filter133$\longleftrightarrow$filter184,17739,M0609_1.02,0.00486299,M0891_1.02,0.0200649,372.0,210.0,224.0,205.0,4.4826922606135385e-23,1.761532032781838e-21,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
656,filter133$\longleftrightarrow$filter186,17741,M0609_1.02,0.00486299,M0891_1.02,0.030916500000000003,480.0,420.0,166.0,277.0,2.5388823644937782e-19,4.753683862460998e-18,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
657,filter133$\longleftrightarrow$filter187,17742,M0609_1.02,0.00486299,M0607_1.02,0.00286974,294.0,216.0,198.0,270.0,5.851074786238867e-24,2.9099954757184867e-22,DNMT1,KDM2B,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
658,filter133$\longleftrightarrow$filter189,17744,M0609_1.02,0.00486299,M1605_1.02,0.0375479,18.0,168.0,213.0,239.0,3.1206353940310545e-17,4.434367169286092e-16,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
659,filter133$\longleftrightarrow$filter192,17747,M0609_1.02,0.00486299,M0436_1.02,0.0083946,552.0,360.0,143.0,315.0,1.1606474543628654e-13,9.400358389916029e-13,DNMT1,ZNF35,DNMT1$\longleftrightarrow$ZNF35,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
660,filter133$\longleftrightarrow$filter193,17748,M0609_1.02,0.00486299,M0891_1.02,0.00465549,162.0,162.0,333.0,346.0,2.4330694294270646e-23,1.0325946658488462e-21,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
661,filter133$\longleftrightarrow$filter194,17749,M0609_1.02,0.00486299,M0891_1.02,0.0207727,48.0,432.0,245.0,351.0,5.0242022994625777e-23,1.950248282827974e-21,DNMT1,TLX2,TLX2$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
662,filter133$\longleftrightarrow$filter195,17750,M0609_1.02,0.00486299,M4604_1.02,0.0263842,312.0,192.0,295.0,147.0,2.9569336619725035e-13,2.2041966852595966e-12,DNMT1,ZNF263,DNMT1$\longleftrightarrow$ZNF263,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
663,filter133$\longleftrightarrow$filter196,17751,M0609_1.02,0.00486299,M1605_1.02,0.0329541,6.0,78.0,163.0,318.0,3.196806793224892e-14,2.8108939289598976e-13,DNMT1,SOX1,SOX1$\longleftrightarrow$DNMT1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
664,filter133$\longleftrightarrow$filter197,17752,M0609_1.02,0.00486299,M1110_1.02,0.00768872,324.0,486.0,309.0,379.0,1.8289705043611115e-26,2.079147541207649e-24,DNMT1,HHEX,HHEX$\longleftrightarrow$DNMT1,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
665,filter133$\longleftrightarrow$filter199,17754,M0609_1.02,0.00486299,M0607_1.02,0.039024500000000004,198.0,252.0,219.0,361.0,1.8905275343956668e-20,4.424668486751035e-19,DNMT1,KDM2B,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
666,filter135$\longleftrightarrow$filter138,17822,M1110_1.02,0.027917599999999997,M0607_1.02,0.047259300000000004,102.0,72.0,342.0,303.0,4.4050836578844877e-17,6.017760207316018e-16,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
667,filter135$\longleftrightarrow$filter159,17843,M1110_1.02,0.027917599999999997,M0607_1.02,0.0061845,408.0,150.0,195.0,236.0,3.520380724630836e-07,7.505272502679137e-07,HHEX,KDM2B,KDM2B$\longleftrightarrow$HHEX,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
668,filter135$\longleftrightarrow$filter160,17844,M1110_1.02,0.027917599999999997,M1605_1.02,0.013323500000000002,24.0,342.0,240.0,312.0,8.434408746125129e-09,2.6346146259976732e-08,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
669,filter135$\longleftrightarrow$filter161,17845,M1110_1.02,0.027917599999999997,M4459_1.02,0.0224206,48.0,282.0,325.0,223.0,9.827773826624749e-05,0.00013193506575346508,HHEX,EGR1,HHEX$\longleftrightarrow$EGR1,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
670,filter135$\longleftrightarrow$filter162,17846,M1110_1.02,0.027917599999999997,M0609_1.02,0.0188738,72.0,168.0,188.0,292.0,0.002271446218574314,0.002575708341190609,HHEX,DNMT1,HHEX$\longleftrightarrow$DNMT1,Homeodomain,CxxC,Homeodomain$\longleftrightarrow$CxxC
671,filter135$\longleftrightarrow$filter170,17854,M1110_1.02,0.027917599999999997,M1592_1.02,0.00168537,168.0,252.0,177.0,284.0,6.653018155742628e-10,2.6437648926003478e-09,HHEX,SOX3,SOX3$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
672,filter135$\longleftrightarrow$filter181,17865,M1110_1.02,0.027917599999999997,M1605_1.02,8.283969999999999e-05,156.0,192.0,143.0,351.0,2.9614430319113232e-06,5.092530075944755e-06,HHEX,SOX1,SOX1$\longleftrightarrow$HHEX,Homeodomain,Sox,Sox$\longleftrightarrow$Homeodomain
673,filter135$\longleftrightarrow$filter192,17876,M1110_1.02,0.027917599999999997,M0436_1.02,0.0083946,168.0,42.0,116.0,296.0,6.797355756494958e-07,1.3430157276799162e-06,HHEX,ZNF35,HHEX$\longleftrightarrow$ZNF35,Homeodomain,C2H2 ZF,Homeodomain$\longleftrightarrow$C2H2 ZF
674,filter135$\longleftrightarrow$filter193,17877,M1110_1.02,0.027917599999999997,M0891_1.02,0.00465549,6.0,108.0,288.0,329.0,9.635239975174569e-06,1.5167640376350474e-05,HHEX,TLX2,HHEX$\longleftrightarrow$TLX2,Homeodomain,Homeodomain,Homeodomain$\longleftrightarrow$Homeodomain
675,filter138$\longleftrightarrow$filter139,18009,M0607_1.02,0.047259300000000004,M1605_1.02,0.00567516,102.0,18.0,179.0,308.0,1.3995874970475692e-10,6.457438938740912e-10,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
676,filter138$\longleftrightarrow$filter143,18013,M0607_1.02,0.047259300000000004,M0632_1.02,0.016274200000000003,204.0,90.0,179.0,369.0,4.700399892946739e-11,2.432743554349508e-10,KDM2B,DMRTA2,KDM2B$\longleftrightarrow$DMRTA2,CxxC,DM,DM$\longleftrightarrow$CxxC
677,filter138$\longleftrightarrow$filter145,18015,M0607_1.02,0.047259300000000004,M1605_1.02,0.0305676,222.0,306.0,93.0,234.0,1.4686292211994788e-05,2.2441895396437548e-05,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
678,filter138$\longleftrightarrow$filter151,18021,M0607_1.02,0.047259300000000004,M1507_1.02,0.00163482,18.0,150.0,272.0,333.0,1.1772072929916114e-19,2.3566357318190566e-18,KDM2B,LCOR,KDM2B$\longleftrightarrow$LCOR,CxxC,Pipsqueak,CxxC$\longleftrightarrow$Pipsqueak
679,filter138$\longleftrightarrow$filter155,18025,M0607_1.02,0.047259300000000004,M0609_1.02,0.0062106,174.0,258.0,235.0,283.0,7.989634755220323e-11,3.894488120347058e-10,KDM2B,DNMT1,DNMT1$\longleftrightarrow$KDM2B,CxxC,CxxC,CxxC$\longleftrightarrow$CxxC
680,filter138$\longleftrightarrow$filter160,18030,M0607_1.02,0.047259300000000004,M1605_1.02,0.013323500000000002,180.0,108.0,256.0,328.0,1.156823887501707e-14,1.0926321762367756e-13,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
681,filter138$\longleftrightarrow$filter161,18031,M0607_1.02,0.047259300000000004,M4459_1.02,0.0224206,300.0,48.0,328.0,237.0,1.032159256443264e-08,3.171199723222885e-08,KDM2B,EGR1,EGR1$\longleftrightarrow$KDM2B,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
682,filter138$\longleftrightarrow$filter178,18048,M0607_1.02,0.047259300000000004,M0105_1.02,0.0368381,156.0,216.0,96.0,305.0,0.00029135107447397643,0.00037020777247531614,KDM2B,ARID3B,KDM2B$\longleftrightarrow$ARID3B,CxxC,ARID/BRIGHT,ARID/BRIGHT$\longleftrightarrow$CxxC
683,filter138$\longleftrightarrow$filter181,18051,M0607_1.02,0.047259300000000004,M1605_1.02,8.283969999999999e-05,252.0,354.0,142.0,370.0,8.510956269054709e-12,5.092175527143071e-11,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
684,filter138$\longleftrightarrow$filter183,18053,M0607_1.02,0.047259300000000004,M1605_1.02,0.000761008,156.0,132.0,238.0,358.0,2.0484763550563872e-13,1.5716005471920577e-12,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
685,filter138$\longleftrightarrow$filter186,18056,M0607_1.02,0.047259300000000004,M0891_1.02,0.030916500000000003,222.0,324.0,141.0,277.0,1.2712352837690327e-08,3.813705851307098e-08,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
686,filter138$\longleftrightarrow$filter189,18059,M0607_1.02,0.047259300000000004,M1605_1.02,0.0375479,108.0,120.0,172.0,241.0,1.1349873782799909e-07,2.716289342154294e-07,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
687,filter138$\longleftrightarrow$filter192,18062,M0607_1.02,0.047259300000000004,M0436_1.02,0.0083946,252.0,462.0,120.0,314.0,8.408467855296722e-06,1.3382076591704731e-05,KDM2B,ZNF35,KDM2B$\longleftrightarrow$ZNF35,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
688,filter138$\longleftrightarrow$filter194,18064,M0607_1.02,0.047259300000000004,M0891_1.02,0.0207727,90.0,318.0,209.0,350.0,9.389640761430526e-10,3.596537490208588e-09,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
689,filter138$\longleftrightarrow$filter195,18065,M0607_1.02,0.047259300000000004,M4604_1.02,0.0263842,6.0,402.0,252.0,151.0,1.7259383095351364e-11,9.723294936726265e-11,KDM2B,ZNF263,KDM2B$\longleftrightarrow$ZNF263,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
690,filter138$\longleftrightarrow$filter197,18067,M0607_1.02,0.047259300000000004,M1110_1.02,0.00768872,222.0,90.0,270.0,380.0,2.7207402078247236e-15,2.7935858327439018e-14,KDM2B,HHEX,KDM2B$\longleftrightarrow$HHEX,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
691,filter140$\longleftrightarrow$filter161,18150,M1605_1.02,8.50604e-05,M4459_1.02,0.0224206,66.0,72.0,147.0,283.0,2.346974574285316e-06,4.129585444969684e-06,SOX1,EGR1,SOX1$\longleftrightarrow$EGR1,Sox,C2H2 ZF,Sox$\longleftrightarrow$C2H2 ZF
692,filter143$\longleftrightarrow$filter160,18320,M0632_1.02,0.016274200000000003,M1605_1.02,0.013323500000000002,30.0,258.0,149.0,381.0,0.0014898113837306685,0.001728159487760466,DMRTA2,SOX1,SOX1$\longleftrightarrow$DMRTA2,DM,Sox,Sox$\longleftrightarrow$DM
693,filter143$\longleftrightarrow$filter193,18353,M0632_1.02,0.016274200000000003,M0891_1.02,0.00465549,276.0,246.0,155.0,389.0,0.0069918240927205645,0.007554302813010712,DMRTA2,TLX2,TLX2$\longleftrightarrow$DMRTA2,DM,Homeodomain,Homeodomain$\longleftrightarrow$DM
694,filter144$\longleftrightarrow$filter160,18375,M0607_1.02,0.0492292,M1605_1.02,0.013323500000000002,324.0,72.0,250.0,330.0,4.7627149688836994e-07,9.767861949714443e-07,KDM2B,SOX1,SOX1$\longleftrightarrow$KDM2B,CxxC,Sox,Sox$\longleftrightarrow$CxxC
695,filter144$\longleftrightarrow$filter161,18376,M0607_1.02,0.0492292,M4459_1.02,0.0224206,300.0,96.0,327.0,235.0,4.373172145576553e-07,9.056478164847216e-07,KDM2B,EGR1,EGR1$\longleftrightarrow$KDM2B,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
696,filter144$\longleftrightarrow$filter193,18408,M0607_1.02,0.0492292,M0891_1.02,0.00465549,222.0,294.0,287.0,354.0,5.612557472247841e-10,2.27576693428852e-09,KDM2B,TLX2,TLX2$\longleftrightarrow$KDM2B,CxxC,Homeodomain,Homeodomain$\longleftrightarrow$CxxC
697,filter145$\longleftrightarrow$filter193,18462,M1605_1.02,0.0305676,M0891_1.02,0.00465549,174.0,180.0,77.0,252.0,0.0032160706769626627,0.0035805361891473085,SOX1,TLX2,SOX1$\longleftrightarrow$TLX2,Sox,Homeodomain,Sox$\longleftrightarrow$Homeodomain
698,filter148$\longleftrightarrow$filter160,18585,M0610_1.02,0.0105344,M1605_1.02,0.013323500000000002,12.0,156.0,225.0,299.0,6.441184619249275e-17,8.614407833222877e-16,TET1,SOX1,TET1$\longleftrightarrow$SOX1,CxxC,Sox,Sox$\longleftrightarrow$CxxC
699,filter148$\longleftrightarrow$filter161,18586,M0610_1.02,0.0105344,M4459_1.02,0.0224206,12.0,258.0,306.0,221.0,1.3315167953952824e-14,1.2369656926777327e-13,TET1,EGR1,EGR1$\longleftrightarrow$TET1,CxxC,C2H2 ZF,CxxC$\longleftrightarrow$C2H2 ZF
700,filter151$\longleftrightarrow$filter159,18731,M1507_1.02,0.00163482,M0607_1.02,0.0061845,324.0,162.0,158.0,258.0,5.05359355759858e-08,1.3315884349202222e-07,LCOR,KDM2B,KDM2B$\longleftrightarrow$LCOR,Pipsqueak,CxxC,CxxC$\longleftrightarrow$Pipsqueak
